i,k,t,n,sc,sc_gen
57,ng,2,1,24,1
57,ng,2,1,25,1
57,ng,2,1,26,1
57,ng,2,1,27,1
57,ng,2,1,28,1
57,ng,2,1,29,1
57,ng,2,1,30,1
57,ng,2,1,31,1
57,ng,2,1,32,1
57,ng,2,2,0,1
57,ng,2,2,1,1
57,ng,2,2,2,1
57,ng,2,2,3,1
57,ng,2,2,4,1
57,ng,2,2,5,1
57,ng,2,2,6,1
57,ng,2,2,7,1
57,ng,2,2,8,1
57,ng,2,2,9,1
57,ng,2,2,10,1
57,ng,2,2,11,1
57,ng,2,2,12,1
57,ng,2,2,13,1
57,ng,2,2,14,1
57,ng,2,2,15,1
57,ng,2,2,16,1
57,ng,2,2,17,1
57,ng,2,2,18,1
57,ng,2,2,19,1
57,ng,2,2,20,1
57,ng,2,2,21,1
57,ng,2,2,22,1
57,ng,2,2,23,1
57,ng,2,2,24,1
57,ng,2,2,25,1
57,ng,2,2,26,1
57,ng,2,2,27,1
57,ng,2,2,28,1
57,ng,2,2,29,1
57,ng,2,2,30,1
57,ng,2,2,31,1
57,ng,2,2,32,1
58,ng,1,1,0,1
58,ng,1,1,1,1
58,ng,1,1,2,1
58,ng,1,1,3,1
58,ng,1,1,4,1
58,ng,1,1,5,1
58,ng,1,1,6,1
58,ng,1,1,7,1
58,ng,1,1,8,1
58,ng,1,1,9,1
58,ng,1,1,10,1
58,ng,1,1,11,1
58,ng,1,1,12,1
58,ng,1,1,13,1
58,ng,1,1,14,1
58,ng,1,1,15,1
58,ng,1,1,16,1
58,ng,1,1,17,1
58,ng,1,1,18,1
58,ng,1,1,19,1
58,ng,1,1,20,1
58,ng,1,1,21,1
58,ng,1,1,22,1
58,ng,1,1,23,1
58,ng,1,1,24,1
58,ng,1,1,25,1
58,ng,1,1,26,1
58,ng,1,1,27,1
58,ng,1,1,28,1
58,ng,1,1,29,1
58,ng,1,1,30,1
58,ng,1,1,31,1
58,ng,1,1,32,1
58,ng,1,2,0,1
58,ng,1,2,1,1
58,ng,1,2,2,1
58,ng,1,2,3,1
58,ng,1,2,4,1
58,ng,1,2,5,1
58,ng,1,2,6,1
58,ng,1,2,7,1
58,ng,1,2,8,1
58,ng,1,2,9,1
58,ng,1,2,10,1
58,ng,1,2,11,1
58,ng,1,2,12,1
58,ng,1,2,13,1
58,ng,1,2,14,1
58,ng,1,2,15,1
58,ng,1,2,16,1
58,ng,1,2,17,1
58,ng,1,2,18,1
58,ng,1,2,19,1
58,ng,1,2,20,1
58,ng,1,2,21,1
58,ng,1,2,22,1
58,ng,1,2,23,1
58,ng,1,2,24,1
58,ng,1,2,25,1
58,ng,1,2,26,1
58,ng,1,2,27,1
58,ng,1,2,28,1
58,ng,1,2,29,1
58,ng,1,2,30,1
58,ng,1,2,31,1
58,ng,1,2,32,1
58,ng,2,1,0,1
58,ng,2,1,1,1
58,ng,2,1,2,1
58,ng,2,1,3,1
58,ng,2,1,4,1
58,ng,2,1,5,1
58,ng,2,1,6,1
58,ng,2,1,7,1
58,ng,2,1,8,1
58,ng,2,1,9,1
58,ng,2,1,10,1
58,ng,2,1,11,1
58,ng,2,1,12,1
58,ng,2,1,13,1
58,ng,2,1,14,1
58,ng,2,1,15,1
58,ng,2,1,16,1
58,ng,2,1,17,1
58,ng,2,1,18,1
58,ng,2,1,19,1
58,ng,2,1,20,1
58,ng,2,1,21,1
58,ng,2,1,22,1
58,ng,2,1,23,1
58,ng,2,1,24,1
58,ng,2,1,25,1
58,ng,2,1,26,1
58,ng,2,1,27,1
58,ng,2,1,28,1
58,ng,2,1,29,1
58,ng,2,1,30,1
58,ng,2,1,31,1
58,ng,2,1,32,1
58,ng,2,2,0,1
58,ng,2,2,1,1
58,ng,2,2,2,1
58,ng,2,2,3,1
58,ng,2,2,4,1
58,ng,2,2,5,1
58,ng,2,2,6,1
58,ng,2,2,7,1
58,ng,2,2,8,1
58,ng,2,2,9,1
58,ng,2,2,10,1
58,ng,2,2,11,1
58,ng,2,2,12,1
58,ng,2,2,13,1
58,ng,2,2,14,1
58,ng,2,2,15,1
58,ng,2,2,16,1
58,ng,2,2,17,1
58,ng,2,2,18,1
58,ng,2,2,19,1
58,ng,2,2,20,1
58,ng,2,2,21,1
58,ng,2,2,22,1
58,ng,2,2,23,1
58,ng,2,2,24,1
58,ng,2,2,25,1
58,ng,2,2,26,1
58,ng,2,2,27,1
58,ng,2,2,28,1
58,ng,2,2,29,1
58,ng,2,2,30,1
58,ng,2,2,31,1
58,ng,2,2,32,1
59,ng,1,1,0,1
59,ng,1,1,1,1
59,ng,1,1,2,1
59,ng,1,1,3,1
59,ng,1,1,4,1
59,ng,1,1,5,1
59,ng,1,1,6,1
59,ng,1,1,7,1
59,ng,1,1,8,1
59,ng,1,1,9,1
59,ng,1,1,10,1
59,ng,1,1,11,1
59,ng,1,1,12,1
59,ng,1,1,13,1
59,ng,1,1,14,1
59,ng,1,1,15,1
59,ng,1,1,16,1
59,ng,1,1,17,1
59,ng,1,1,18,1
59,ng,1,1,19,1
59,ng,1,1,20,1
59,ng,1,1,21,1
59,ng,1,1,22,1
59,ng,1,1,23,1
59,ng,1,1,24,1
59,ng,1,1,25,1
59,ng,1,1,26,1
59,ng,1,1,27,1
59,ng,1,1,28,1
59,ng,1,1,29,1
59,ng,1,1,30,1
59,ng,1,1,31,1
59,ng,1,1,32,1
59,ng,1,2,0,1
59,ng,1,2,1,1
59,ng,1,2,2,1
59,ng,1,2,3,1
59,ng,1,2,4,1
59,ng,1,2,5,1
59,ng,1,2,6,1
59,ng,1,2,7,1
59,ng,1,2,8,1
59,ng,1,2,9,1
59,ng,1,2,10,1
59,ng,1,2,11,1
59,ng,1,2,12,1
59,ng,1,2,13,1
59,ng,1,2,14,1
59,ng,1,2,15,1
59,ng,1,2,16,1
59,ng,1,2,17,1
59,ng,1,2,18,1
59,ng,1,2,19,1
59,ng,1,2,20,1
59,ng,1,2,21,1
59,ng,1,2,22,1
59,ng,1,2,23,1
59,ng,1,2,24,1
59,ng,1,2,25,1
59,ng,1,2,26,1
59,ng,1,2,27,1
59,ng,1,2,28,1
59,ng,1,2,29,1
59,ng,1,2,30,1
59,ng,1,2,31,1
59,ng,1,2,32,1
59,ng,2,1,0,1
59,ng,2,1,1,1
59,ng,2,1,2,1
59,ng,2,1,3,1
59,ng,2,1,4,1
59,ng,2,1,5,1
59,ng,2,1,6,1
59,ng,2,1,7,1
59,ng,2,1,8,1
59,ng,2,1,9,1
59,ng,2,1,10,1
59,ng,2,1,11,1
59,ng,2,1,12,1
59,ng,2,1,13,1
59,ng,2,1,14,1
59,ng,2,1,15,1
59,ng,2,1,16,1
59,ng,2,1,17,1
59,ng,2,1,18,1
59,ng,2,1,19,1
59,ng,2,1,20,1
59,ng,2,1,21,1
59,ng,2,1,22,1
59,ng,2,1,23,1
59,ng,2,1,24,1
59,ng,2,1,25,1
59,ng,2,1,26,1
59,ng,2,1,27,1
59,ng,2,1,28,1
59,ng,2,1,29,1
59,ng,2,1,30,1
59,ng,2,1,31,1
59,ng,2,1,32,1
59,ng,2,2,0,1
59,ng,2,2,1,1
59,ng,2,2,2,1
59,ng,2,2,3,1
59,ng,2,2,4,1
59,ng,2,2,5,1
59,ng,2,2,6,1
59,ng,2,2,7,1
59,ng,2,2,8,1
59,ng,2,2,9,1
59,ng,2,2,10,1
59,ng,2,2,11,1
59,ng,2,2,12,1
59,ng,2,2,13,1
59,ng,2,2,14,1
59,ng,2,2,15,1
59,ng,2,2,16,1
59,ng,2,2,17,1
59,ng,2,2,18,1
59,ng,2,2,19,1
59,ng,2,2,20,1
59,ng,2,2,21,1
59,ng,2,2,22,1
59,ng,2,2,23,1
59,ng,2,2,24,1
59,ng,2,2,25,1
59,ng,2,2,26,1
59,ng,2,2,27,1
59,ng,2,2,28,1
59,ng,2,2,29,1
59,ng,2,2,30,1
59,ng,2,2,31,1
59,ng,2,2,32,1
60,ng,1,1,0,1
60,ng,1,1,1,1
60,ng,1,1,2,1
60,ng,1,1,3,1
60,ng,1,1,4,1
60,ng,1,1,5,1
60,ng,1,1,6,1
60,ng,1,1,7,1
60,ng,1,1,8,1
60,ng,1,1,9,1
60,ng,1,1,10,1
60,ng,1,1,11,1
60,ng,1,1,12,1
60,ng,1,1,13,1
60,ng,1,1,14,1
60,ng,1,1,15,1
60,ng,1,1,16,1
60,ng,1,1,17,1
60,ng,1,1,18,1
60,ng,1,1,19,1
60,ng,1,1,20,1
60,ng,1,1,21,1
60,ng,1,1,22,1
60,ng,1,1,23,1
60,ng,1,1,24,1
60,ng,1,1,25,1
60,ng,1,1,26,1
60,ng,1,1,27,1
60,ng,1,1,28,1
60,ng,1,1,29,1
60,ng,1,1,30,1
60,ng,1,1,31,1
60,ng,1,1,32,1
60,ng,1,2,0,1
60,ng,1,2,1,1
60,ng,1,2,2,1
60,ng,1,2,3,1
60,ng,1,2,4,1
60,ng,1,2,5,1
60,ng,1,2,6,1
60,ng,1,2,7,1
60,ng,1,2,8,1
60,ng,1,2,9,1
60,ng,1,2,10,1
60,ng,1,2,11,1
60,ng,1,2,12,1
60,ng,1,2,13,1
60,ng,1,2,14,1
60,ng,1,2,15,1
60,ng,1,2,16,1
60,ng,1,2,17,1
60,ng,1,2,18,1
60,ng,1,2,19,1
60,ng,1,2,20,1
60,ng,1,2,21,1
60,ng,1,2,22,1
60,ng,1,2,23,1
60,ng,1,2,24,1
60,ng,1,2,25,1
60,ng,1,2,26,1
60,ng,1,2,27,1
60,ng,1,2,28,1
60,ng,1,2,29,1
60,ng,1,2,30,1
60,ng,1,2,31,1
60,ng,1,2,32,1
60,ng,2,1,0,1
60,ng,2,1,1,1
60,ng,2,1,2,1
60,ng,2,1,3,1
60,ng,2,1,4,1
60,ng,2,1,5,1
60,ng,2,1,6,1
60,ng,2,1,7,1
60,ng,2,1,8,1
60,ng,2,1,9,1
60,ng,2,1,10,1
60,ng,2,1,11,1
60,ng,2,1,12,1
60,ng,2,1,13,1
60,ng,2,1,14,1
60,ng,2,1,15,1
60,ng,2,1,16,1
60,ng,2,1,17,1
60,ng,2,1,18,1
60,ng,2,1,19,1
60,ng,2,1,20,1
60,ng,2,1,21,1
60,ng,2,1,22,1
60,ng,2,1,23,1
60,ng,2,1,24,1
60,ng,2,1,25,1
60,ng,2,1,26,1
60,ng,2,1,27,1
60,ng,2,1,28,1
60,ng,2,1,29,1
60,ng,2,1,30,1
60,ng,2,1,31,1
60,ng,2,1,32,1
60,ng,2,2,0,1
60,ng,2,2,1,1
60,ng,2,2,2,1
60,ng,2,2,3,1
60,ng,2,2,4,1
60,ng,2,2,5,1
60,ng,2,2,6,1
60,ng,2,2,7,1
60,ng,2,2,8,1
60,ng,2,2,9,1
60,ng,2,2,10,1
60,ng,2,2,11,1
60,ng,2,2,12,1
60,ng,2,2,13,1
60,ng,2,2,14,1
60,ng,2,2,15,1
60,ng,2,2,16,1
60,ng,2,2,17,1
60,ng,2,2,18,1
60,ng,2,2,19,1
60,ng,2,2,20,1
60,ng,2,2,21,1
60,ng,2,2,22,1
60,ng,2,2,23,1
60,ng,2,2,24,1
60,ng,2,2,25,1
60,ng,2,2,26,1
60,ng,2,2,27,1
60,ng,2,2,28,1
60,ng,2,2,29,1
60,ng,2,2,30,1
60,ng,2,2,31,1
60,ng,2,2,32,1
61,ng,1,1,0,1
61,ng,1,1,1,1
61,ng,1,1,2,1
61,ng,1,1,3,1
61,ng,1,1,4,1
61,ng,1,1,5,1
61,ng,1,1,6,1
61,ng,1,1,7,1
61,ng,1,1,8,1
61,ng,1,1,9,1
61,ng,1,1,10,1
61,ng,1,1,11,1
61,ng,1,1,12,1
61,ng,1,1,13,1
61,ng,1,1,14,1
61,ng,1,1,15,1
61,ng,1,1,16,1
61,ng,1,1,17,1
61,ng,1,1,18,1
61,ng,1,1,19,1
61,ng,1,1,20,1
61,ng,1,1,21,1
61,ng,1,1,22,1
61,ng,1,1,23,1
61,ng,1,1,24,1
61,ng,1,1,25,1
61,ng,1,1,26,1
61,ng,1,1,27,1
61,ng,1,1,28,1
61,ng,1,1,29,1
61,ng,1,1,30,1
61,ng,1,1,31,1
61,ng,1,1,32,1
61,ng,1,2,0,1
61,ng,1,2,1,1
61,ng,1,2,2,1
61,ng,1,2,3,1
61,ng,1,2,4,1
61,ng,1,2,5,1
61,ng,1,2,6,1
61,ng,1,2,7,1
61,ng,1,2,8,1
61,ng,1,2,9,1
61,ng,1,2,10,1
61,ng,1,2,11,1
61,ng,1,2,12,1
61,ng,1,2,13,1
61,ng,1,2,14,1
61,ng,1,2,15,1
61,ng,1,2,16,1
61,ng,1,2,17,1
61,ng,1,2,18,1
61,ng,1,2,19,1
61,ng,1,2,20,1
61,ng,1,2,21,1
61,ng,1,2,22,1
61,ng,1,2,23,1
61,ng,1,2,24,1
61,ng,1,2,25,1
61,ng,1,2,26,1
61,ng,1,2,27,1
61,ng,1,2,28,1
61,ng,1,2,29,1
61,ng,1,2,30,1
61,ng,1,2,31,1
61,ng,1,2,32,1
61,ng,2,1,0,1
61,ng,2,1,1,1
61,ng,2,1,2,1
61,ng,2,1,3,1
61,ng,2,1,4,1
61,ng,2,1,5,1
61,ng,2,1,6,1
61,ng,2,1,7,1
61,ng,2,1,8,1
61,ng,2,1,9,1
61,ng,2,1,10,1
61,ng,2,1,11,1
61,ng,2,1,12,1
61,ng,2,1,13,1
61,ng,2,1,14,1
61,ng,2,1,15,1
61,ng,2,1,16,1
61,ng,2,1,17,1
61,ng,2,1,18,1
61,ng,2,1,19,1
61,ng,2,1,20,1
61,ng,2,1,21,1
61,ng,2,1,22,1
61,ng,2,1,23,1
61,ng,2,1,24,1
61,ng,2,1,25,1
61,ng,2,1,26,1
61,ng,2,1,27,1
61,ng,2,1,28,1
61,ng,2,1,29,1
61,ng,2,1,30,1
61,ng,2,1,31,1
61,ng,2,1,32,1
61,ng,2,2,0,1
61,ng,2,2,1,1
61,ng,2,2,2,1
61,ng,2,2,3,1
61,ng,2,2,4,1
61,ng,2,2,5,1
61,ng,2,2,6,1
61,ng,2,2,7,1
61,ng,2,2,8,1
61,ng,2,2,9,1
61,ng,2,2,10,1
61,ng,2,2,11,1
61,ng,2,2,12,1
61,ng,2,2,13,1
61,ng,2,2,14,1
61,ng,2,2,15,1
61,ng,2,2,16,1
61,ng,2,2,17,1
61,ng,2,2,18,1
61,ng,2,2,19,1
61,ng,2,2,20,1
61,ng,2,2,21,1
61,ng,2,2,22,1
61,ng,2,2,23,1
61,ng,2,2,24,1
61,ng,2,2,25,1
61,ng,2,2,26,1
61,ng,2,2,27,1
61,ng,2,2,28,1
61,ng,2,2,29,1
61,ng,2,2,30,1
61,ng,2,2,31,1
61,ng,2,2,32,1
62,ng,1,1,0,1
62,ng,1,1,1,1
62,ng,1,1,2,1
62,ng,1,1,3,1
62,ng,1,1,4,1
62,ng,1,1,5,1
62,ng,1,1,6,1
62,ng,1,1,7,1
62,ng,1,1,8,1
62,ng,1,1,9,1
62,ng,1,1,10,1
62,ng,1,1,11,1
62,ng,1,1,12,1
62,ng,1,1,13,1
62,ng,1,1,14,1
62,ng,1,1,15,1
62,ng,1,1,16,1
62,ng,1,1,17,1
62,ng,1,1,18,1
62,ng,1,1,19,1
62,ng,1,1,20,1
62,ng,1,1,21,1
62,ng,1,1,22,1
62,ng,1,1,23,1
62,ng,1,1,24,1
62,ng,1,1,25,1
62,ng,1,1,26,1
62,ng,1,1,27,1
62,ng,1,1,28,1
62,ng,1,1,29,1
62,ng,1,1,30,1
62,ng,1,1,31,1
62,ng,1,1,32,1
62,ng,1,2,0,1
62,ng,1,2,1,1
62,ng,1,2,2,1
62,ng,1,2,3,1
62,ng,1,2,4,1
62,ng,1,2,5,1
62,ng,1,2,6,1
62,ng,1,2,7,1
62,ng,1,2,8,1
62,ng,1,2,9,1
62,ng,1,2,10,1
62,ng,1,2,11,1
62,ng,1,2,12,1
62,ng,1,2,13,1
62,ng,1,2,14,1
62,ng,1,2,15,1
62,ng,1,2,16,1
62,ng,1,2,17,1
62,ng,1,2,18,1
62,ng,1,2,19,1
62,ng,1,2,20,1
62,ng,1,2,21,1
62,ng,1,2,22,1
62,ng,1,2,23,1
62,ng,1,2,24,1
62,ng,1,2,25,1
62,ng,1,2,26,1
62,ng,1,2,27,1
62,ng,1,2,28,1
62,ng,1,2,29,1
62,ng,1,2,30,1
62,ng,1,2,31,1
62,ng,1,2,32,1
62,ng,2,1,0,1
62,ng,2,1,1,1
62,ng,2,1,2,1
62,ng,2,1,3,1
62,ng,2,1,4,1
62,ng,2,1,5,1
62,ng,2,1,6,1
62,ng,2,1,7,1
62,ng,2,1,8,1
62,ng,2,1,9,1
62,ng,2,1,10,1
62,ng,2,1,11,1
62,ng,2,1,12,1
62,ng,2,1,13,1
62,ng,2,1,14,1
62,ng,2,1,15,1
62,ng,2,1,16,1
62,ng,2,1,17,1
62,ng,2,1,18,1
62,ng,2,1,19,1
62,ng,2,1,20,1
62,ng,2,1,21,1
62,ng,2,1,22,1
62,ng,2,1,23,1
62,ng,2,1,24,1
62,ng,2,1,25,1
62,ng,2,1,26,1
62,ng,2,1,27,1
62,ng,2,1,28,1
62,ng,2,1,29,1
62,ng,2,1,30,1
62,ng,2,1,31,1
62,ng,2,1,32,1
62,ng,2,2,0,1
62,ng,2,2,1,1
62,ng,2,2,2,1
62,ng,2,2,3,1
62,ng,2,2,4,1
62,ng,2,2,5,1
62,ng,2,2,6,1
62,ng,2,2,7,1
62,ng,2,2,8,1
62,ng,2,2,9,1
62,ng,2,2,10,1
62,ng,2,2,11,1
62,ng,2,2,12,1
62,ng,2,2,13,1
62,ng,2,2,14,1
62,ng,2,2,15,1
62,ng,2,2,16,1
62,ng,2,2,17,1
62,ng,2,2,18,1
62,ng,2,2,19,1
62,ng,2,2,20,1
62,ng,2,2,21,1
62,ng,2,2,22,1
62,ng,2,2,23,1
62,ng,2,2,24,1
62,ng,2,2,25,1
62,ng,2,2,26,1
62,ng,2,2,27,1
62,ng,2,2,28,1
62,ng,2,2,29,1
62,ng,2,2,30,1
62,ng,2,2,31,1
62,ng,2,2,32,1
63,ng,1,1,0,1
63,ng,1,1,1,1
63,ng,1,1,2,1
63,ng,1,1,3,1
63,ng,1,1,4,1
63,ng,1,1,5,1
63,ng,1,1,6,1
63,ng,1,1,7,1
63,ng,1,1,8,1
63,ng,1,1,9,1
63,ng,1,1,10,1
63,ng,1,1,11,1
63,ng,1,1,12,1
63,ng,1,1,13,1
63,ng,1,1,14,1
63,ng,1,1,15,1
63,ng,1,1,16,1
63,ng,1,1,17,1
63,ng,1,1,18,1
63,ng,1,1,19,1
63,ng,1,1,20,1
63,ng,1,1,21,1
63,ng,1,1,22,1
63,ng,1,1,23,1
63,ng,1,1,24,1
63,ng,1,1,25,1
63,ng,1,1,26,1
63,ng,1,1,27,1
63,ng,1,1,28,1
63,ng,1,1,29,1
63,ng,1,1,30,1
63,ng,1,1,31,1
63,ng,1,1,32,1
63,ng,1,2,0,1
63,ng,1,2,1,1
63,ng,1,2,2,1
63,ng,1,2,3,1
63,ng,1,2,4,1
63,ng,1,2,5,1
63,ng,1,2,6,1
63,ng,1,2,7,1
63,ng,1,2,8,1
63,ng,1,2,9,1
63,ng,1,2,10,1
63,ng,1,2,11,1
63,ng,1,2,12,1
63,ng,1,2,13,1
63,ng,1,2,14,1
63,ng,1,2,15,1
63,ng,1,2,16,1
63,ng,1,2,17,1
63,ng,1,2,18,1
63,ng,1,2,19,1
63,ng,1,2,20,1
63,ng,1,2,21,1
63,ng,1,2,22,1
63,ng,1,2,23,1
63,ng,1,2,24,1
63,ng,1,2,25,1
63,ng,1,2,26,1
63,ng,1,2,27,1
63,ng,1,2,28,1
63,ng,1,2,29,1
63,ng,1,2,30,1
63,ng,1,2,31,1
63,ng,1,2,32,1
63,ng,2,1,0,1
63,ng,2,1,1,1
63,ng,2,1,2,1
63,ng,2,1,3,1
63,ng,2,1,4,1
63,ng,2,1,5,1
63,ng,2,1,6,1
63,ng,2,1,7,1
63,ng,2,1,8,1
63,ng,2,1,9,1
63,ng,2,1,10,1
63,ng,2,1,11,1
63,ng,2,1,12,1
63,ng,2,1,13,1
63,ng,2,1,14,1
63,ng,2,1,15,1
63,ng,2,1,16,1
63,ng,2,1,17,1
63,ng,2,1,18,1
63,ng,2,1,19,1
63,ng,2,1,20,1
63,ng,2,1,21,1
63,ng,2,1,22,1
63,ng,2,1,23,1
63,ng,2,1,24,1
63,ng,2,1,25,1
63,ng,2,1,26,1
63,ng,2,1,27,1
63,ng,2,1,28,1
63,ng,2,1,29,1
63,ng,2,1,30,1
63,ng,2,1,31,1
63,ng,2,1,32,1
63,ng,2,2,0,1
63,ng,2,2,1,1
63,ng,2,2,2,1
63,ng,2,2,3,1
63,ng,2,2,4,1
63,ng,2,2,5,1
63,ng,2,2,6,1
63,ng,2,2,7,1
63,ng,2,2,8,1
63,ng,2,2,9,1
63,ng,2,2,10,1
63,ng,2,2,11,1
63,ng,2,2,12,1
63,ng,2,2,13,1
63,ng,2,2,14,1
63,ng,2,2,15,1
63,ng,2,2,16,1
63,ng,2,2,17,1
63,ng,2,2,18,1
63,ng,2,2,19,1
63,ng,2,2,20,1
63,ng,2,2,21,1
63,ng,2,2,22,1
63,ng,2,2,23,1
63,ng,2,2,24,1
63,ng,2,2,25,1
63,ng,2,2,26,1
63,ng,2,2,27,1
63,ng,2,2,28,1
63,ng,2,2,29,1
63,ng,2,2,30,1
63,ng,2,2,31,1
63,ng,2,2,32,1
64,ng,1,1,0,1
64,ng,1,1,1,1
64,ng,1,1,2,1
64,ng,1,1,3,1
64,ng,1,1,4,1
64,ng,1,1,5,1
64,ng,1,1,6,1
64,ng,1,1,7,1
64,ng,1,1,8,1
64,ng,1,1,9,1
64,ng,1,1,10,1
64,ng,1,1,11,1
64,ng,1,1,12,1
64,ng,1,1,13,1
64,ng,1,1,14,1
64,ng,1,1,15,1
64,ng,1,1,16,1
64,ng,1,1,17,1
64,ng,1,1,18,1
64,ng,1,1,19,1
64,ng,1,1,20,1
64,ng,1,1,21,1
64,ng,1,1,22,1
64,ng,1,1,23,1
64,ng,1,1,24,1
64,ng,1,1,25,1
64,ng,1,1,26,1
64,ng,1,1,27,1
64,ng,1,1,28,1
64,ng,1,1,29,1
64,ng,1,1,30,1
64,ng,1,1,31,1
64,ng,1,1,32,1
64,ng,1,2,0,1
64,ng,1,2,1,1
64,ng,1,2,2,1
64,ng,1,2,3,1
64,ng,1,2,4,1
64,ng,1,2,5,1
64,ng,1,2,6,1
64,ng,1,2,7,1
64,ng,1,2,8,1
64,ng,1,2,9,1
64,ng,1,2,10,1
64,ng,1,2,11,1
64,ng,1,2,12,1
64,ng,1,2,13,1
64,ng,1,2,14,1
64,ng,1,2,15,1
64,ng,1,2,16,1
64,ng,1,2,17,1
64,ng,1,2,18,1
64,ng,1,2,19,1
64,ng,1,2,20,1
64,ng,1,2,21,1
64,ng,1,2,22,1
64,ng,1,2,23,1
64,ng,1,2,24,1
64,ng,1,2,25,1
64,ng,1,2,26,1
64,ng,1,2,27,1
64,ng,1,2,28,1
64,ng,1,2,29,1
64,ng,1,2,30,1
64,ng,1,2,31,1
64,ng,1,2,32,1
64,ng,2,1,0,1
64,ng,2,1,1,1
64,ng,2,1,2,1
64,ng,2,1,3,1
64,ng,2,1,4,1
64,ng,2,1,5,1
64,ng,2,1,6,1
64,ng,2,1,7,1
64,ng,2,1,8,1
64,ng,2,1,9,1
64,ng,2,1,10,1
64,ng,2,1,11,1
64,ng,2,1,12,1
64,ng,2,1,13,1
64,ng,2,1,14,1
64,ng,2,1,15,1
64,ng,2,1,16,1
64,ng,2,1,17,1
64,ng,2,1,18,1
64,ng,2,1,19,1
64,ng,2,1,20,1
64,ng,2,1,21,1
64,ng,2,1,22,1
64,ng,2,1,23,1
64,ng,2,1,24,1
64,ng,2,1,25,1
64,ng,2,1,26,1
64,ng,2,1,27,1
64,ng,2,1,28,1
64,ng,2,1,29,1
64,ng,2,1,30,1
64,ng,2,1,31,1
64,ng,2,1,32,1
64,ng,2,2,0,1
64,ng,2,2,1,1
64,ng,2,2,2,1
64,ng,2,2,3,1
64,ng,2,2,4,1
64,ng,2,2,5,1
64,ng,2,2,6,1
64,ng,2,2,7,1
64,ng,2,2,8,1
64,ng,2,2,9,1
64,ng,2,2,10,1
64,ng,2,2,11,1
64,ng,2,2,12,1
64,ng,2,2,13,1
64,ng,2,2,14,1
64,ng,2,2,15,1
64,ng,2,2,16,1
64,ng,2,2,17,1
64,ng,2,2,18,1
64,ng,2,2,19,1
64,ng,2,2,20,1
64,ng,2,2,21,1
64,ng,2,2,22,1
64,ng,2,2,23,1
64,ng,2,2,24,1
64,ng,2,2,25,1
64,ng,2,2,26,1
64,ng,2,2,27,1
64,ng,2,2,28,1
64,ng,2,2,29,1
64,ng,2,2,30,1
64,ng,2,2,31,1
64,ng,2,2,32,1
65,ng,1,1,0,1
65,ng,1,1,1,1
65,ng,1,1,2,1
65,ng,1,1,3,1
65,ng,1,1,4,1
65,ng,1,1,5,1
65,ng,1,1,6,1
65,ng,1,1,7,1
65,ng,1,1,8,1
65,ng,1,1,9,1
65,ng,1,1,10,1
65,ng,1,1,11,1
65,ng,1,1,12,1
65,ng,1,1,13,1
65,ng,1,1,14,1
65,ng,1,1,15,1
65,ng,1,1,16,1
65,ng,1,1,17,1
65,ng,1,1,18,1
65,ng,1,1,19,1
65,ng,1,1,20,1
65,ng,1,1,21,1
65,ng,1,1,22,1
65,ng,1,1,23,1
65,ng,1,1,24,1
65,ng,1,1,25,1
65,ng,1,1,26,1
65,ng,1,1,27,1
65,ng,1,1,28,1
65,ng,1,1,29,1
65,ng,1,1,30,1
65,ng,1,1,31,1
65,ng,1,1,32,1
65,ng,1,2,0,1
65,ng,1,2,1,1
65,ng,1,2,2,1
65,ng,1,2,3,1
65,ng,1,2,4,1
65,ng,1,2,5,1
65,ng,1,2,6,1
65,ng,1,2,7,1
65,ng,1,2,8,1
65,ng,1,2,9,1
65,ng,1,2,10,1
65,ng,1,2,11,1
65,ng,1,2,12,1
65,ng,1,2,13,1
65,ng,1,2,14,1
65,ng,1,2,15,1
65,ng,1,2,16,1
65,ng,1,2,17,1
65,ng,1,2,18,1
65,ng,1,2,19,1
65,ng,1,2,20,1
65,ng,1,2,21,1
65,ng,1,2,22,1
65,ng,1,2,23,1
65,ng,1,2,24,1
65,ng,1,2,25,1
65,ng,1,2,26,1
65,ng,1,2,27,1
65,ng,1,2,28,1
65,ng,1,2,29,1
65,ng,1,2,30,1
65,ng,1,2,31,1
65,ng,1,2,32,1
65,ng,2,1,0,1
65,ng,2,1,1,1
65,ng,2,1,2,1
65,ng,2,1,3,1
65,ng,2,1,4,1
65,ng,2,1,5,1
65,ng,2,1,6,1
65,ng,2,1,7,1
65,ng,2,1,8,1
65,ng,2,1,9,1
65,ng,2,1,10,1
65,ng,2,1,11,1
65,ng,2,1,12,1
65,ng,2,1,13,1
65,ng,2,1,14,1
65,ng,2,1,15,1
65,ng,2,1,16,1
65,ng,2,1,17,1
65,ng,2,1,18,1
65,ng,2,1,19,1
65,ng,2,1,20,1
65,ng,2,1,21,1
65,ng,2,1,22,1
65,ng,2,1,23,1
65,ng,2,1,24,1
65,ng,2,1,25,1
65,ng,2,1,26,1
65,ng,2,1,27,1
65,ng,2,1,28,1
65,ng,2,1,29,1
65,ng,2,1,30,1
65,ng,2,1,31,1
65,ng,2,1,32,1
65,ng,2,2,0,1
65,ng,2,2,1,1
65,ng,2,2,2,1
65,ng,2,2,3,1
65,ng,2,2,4,1
65,ng,2,2,5,1
65,ng,2,2,6,1
65,ng,2,2,7,1
65,ng,2,2,8,1
65,ng,2,2,9,1
